Date,Value (USD per troy ounce)
2020-05-22,1735.452977
2020-05-23,1735.779625
2020-05-24,1730.552912
2020-05-25,1727.777571
2020-05-26,1712.144395
2020-05-27,1710.736655
2020-05-28,1720.182038
2020-05-29,1729.691243
2020-05-30,1731.391866
2020-05-31,1739.47833
2020-06-01,1742.165766
2020-06-02,1727.560445
2020-06-03,1699.845649
2020-06-04,1713.081103
2020-06-05,1684.140388
2020-06-06,1683.685925
2020-06-07,1681.194993
2020-06-08,1697.932409
2020-06-09,1713.873814
2020-06-10,1735.47982
2020-06-11,1728.00627
2020-06-12,1731.317642
2020-06-13,1731.676696
2020-06-14,1732.801941
2020-06-15,1724.643695
2020-06-16,1726.818056
2020-06-17,1727.932245
2020-06-18,1723.442853
2020-06-19,1742.874075
2020-06-20,1742.889013
2020-06-21,1748.802071
2020-06-22,1754.791807
2020-06-23,1768.495992
2020-06-24,1762.455861
2020-06-25,1764.713972
2020-06-26,1770.586661
2020-06-27,1770.569592
2020-06-28,1770.663645
2020-06-29,1773.110224
2020-06-30,1783.389959
2020-07-01,1768.174355
2020-07-02,1775.707501
2020-07-03,1775.741594
2020-07-04,1775.741594
2020-07-05,1775.867733
2020-07-06,1785.060508
2020-07-07,1794.986206
2020-07-08,1808.828969
2020-07-09,1804.404537
2020-07-10,1798.906444
2020-07-11,1798.884691
2020-07-12,1801.0392
2020-07-13,1801.988433
2020-07-14,1808.480511
2020-07-15,1812.023755
2020-07-16,1797.874675
2020-07-17,1810.437763
2020-07-18,1810.806896
2020-07-19,1808.759824
2020-07-20,1818.159931
2020-07-21,1842.427433
2020-07-22,1869.398626
2020-07-23,1885.262882
2020-07-24,1901.242078
2020-07-25,1901.375645
2020-07-26,1912.942009
2020-07-27,1957.271908
2020-07-28,1957.313503
2020-07-29,1968.454301
2020-07-30,1957.835699
2020-07-31,1974.260839
2020-08-01,1974.041356
2020-08-02,1981.159176
2020-08-03,1975.204887
2020-08-04,2028.344655
2020-08-05,2036.45203
2020-08-06,2069.524056
2020-08-07,2034.142462
2020-08-08,2033.863833
2020-08-09,2027.842274
2020-08-10,2028.684586
2020-08-11,1911.467672
2020-08-12,1922.224291
2020-08-13,1958.092722
2020-08-14,1944.517153
2020-08-15,1944.900956
2020-08-16,1933.974123
2020-08-17,1984.462858
2020-08-18,2003.455811
2020-08-19,1929.200604
2020-08-20,1949.148009
2020-08-21,1939.19678
2020-08-22,1939.093086
2020-08-23,1934.666318
2020-08-24,1931.026381
2020-08-25,1929.411369
2020-08-26,1953.412376
2020-08-27,1927.94928
2020-08-28,1964.626989
2020-08-29,1964.694441
2020-08-30,1972.98977
2020-08-31,1968.686545
2020-09-01,1971.702448
2020-09-02,1944.329245
2020-09-03,1928.94384
2020-09-04,1933.403512
2020-09-05,1933.880622
2020-09-06,1934.404349
2020-09-07,1930.053509
2020-09-08,1930.656457
2020-09-09,1947.79704
2020-09-10,1947.846547
2020-09-11,1941.2253
2020-09-12,1941.08798
2020-09-13,1942.27557
2020-09-14,1956.907618
2020-09-15,1954.190011
2020-09-16,1959.988006
2020-09-17,1946.353294
2020-09-18,1949.797488
2020-09-19,1949.849862
2020-09-20,1948.956821
2020-09-21,1915.162539
2020-09-22,1902.810852
2020-09-23,1857.941481
2020-09-24,1868.388719
2020-09-25,1861.19233
2020-09-26,1861.764021
2020-09-27,1862.457513
2020-09-28,1882.182637
2020-09-29,1897.465448
2020-09-30,1886.673585
2020-10-01,1904.519019
2020-10-02,1899.833018
2020-10-03,1900.400034
2020-10-04,1903.927803
2020-10-05,1912.45175
2020-10-06,1878.99377
2020-10-07,1887.030989
2020-10-08,1894.110839
2020-10-09,1930.082399
2020-10-10,1930.408764
2020-10-11,1929.868576
2020-10-12,1924.538817
2020-10-13,1892.682826
2020-10-14,1898.926236
2020-10-15,1906.350694
2020-10-16,1898.588463
2020-10-17,1898.397752
2020-10-18,1900.996122
2020-10-19,1904.053823
2020-10-20,1909.766163
2020-10-21,1923.018904
2020-10-22,1904.630698
2020-10-23,1901.218056
2020-10-24,1901.429875
2020-10-25,1898.055442
2020-10-26,1901.722774
2020-10-27,1905.632326
2020-10-28,1878.795773
2020-10-29,1868.3091
2020-10-30,1878.845127
2020-10-31,1879.29301
2020-11-01,1876.436647
2020-11-02,1894.695473
2020-11-03,1911.570561
2020-11-04,1904.292672
2020-11-05,1946.573701
2020-11-06,1952.027349
2020-11-07,1952.286127
2020-11-08,1959.727598
2020-11-09,1867.184303
2020-11-10,1876.457764
2020-11-11,1865.22341
2020-11-12,1875.963527
2020-11-13,1888.098858
2020-11-14,1888.128393
2020-11-15,1890.555729
2020-11-16,1889.423599
2020-11-17,1881.455269
2020-11-18,1871.927176
2020-11-19,1864.253576
2020-11-20,1871.31531
2020-11-21,1871.730321
2020-11-22,1872.431258
2020-11-23,1835.842836
2020-11-24,1808.288524
2020-11-25,1807.321389
2020-11-26,1809.406465
2020-11-27,1787.625516
2020-11-28,1787.37399
2020-11-29,1786.256542
2020-11-30,1778.388822
2020-12-01,1812.585762
2020-12-02,1831.125476
2020-12-03,1840.669276
2020-12-04,1838.375977
